개최일,부스 위치,자리수,대표작품,계정아이디,계정명,팔로워수,최상단트윗_알티,최상단트윗_마음,최상단트윗_노출수,최상단트윗_내용,multiple_ids
Day2,L8,2sp,데뷔 못하면 죽는 병 걸림,yuuri_123,,0,0,0,0,,
Day2,L9a,1sp,데뷔못하면죽는병걸림,gongsa_04,아이소L9a04,"8,566",198,58,1.2만,아이소 L9a 인포입니다!11:00-13:30 (선입금없음)청려랑 건우 인형 데려오시면 엋건포카를 드립니다! 밀크글라스 응모도 있으니 부스이벤트 확인해주세여ㅎ///ㅎRt 추첨 한 분께 라벨키링 4종을 드려용(아이소 당일에 수령 가능 하신 분만! 행사전일 추첨),
Day2,L9b,1sp,데뷔 못 하면 죽는 병 걸림,ggiyo_yogi,(아이소L9b)기요,"2,158",2,33,82,,
Day2,N11,4sp,화산귀환,Marmal_0329,아이소N11마말,3만,906,420,7.5만,[RT]1월 아이소(일) N11 인포입니다선입금 없이 전체현장판매만 합니다.RT해주신분 두분을 추첨해서 포카 세트들과 새 굿즈들을 세트로 배송해드리겠습니다!추첨은 20일 11시에,
Day2,N13,2sp,화산귀환,mocha5earlgrey,(아이소N13) 모차,1.5만,406,528,7.1만,[RT] 아이소에 발간 예정인 당보청명 CP 회지 <네가 머문 열흘의 기록> 및 구간들의 수요조사를 받습니다. 구매 의사가 있으실 경우 참여 부탁드려요!기간: 1/8~1/14샘플: https://posty.pe/qf721u,
Day2,N14,2sp,화산귀환,anteo_N,안터,80,1,1,117,내꺼다소금 | 1아이소 N14@SALTHQPSIL·1월 12일@SALTHQPSIL 님에게 보내는 답글,
Day2,N15,2sp,화산귀환,bakbak__2,N15 빡빡이,"5,663",310,135,4.5만,"RT 감사합니다 1아이소 화산귀환 비공식 굿즈 선입금 폼입니다현판 수량 극소량 예정이며(엽서제외), 통판 진행하지 않습니다! 12.29 00:00 ~ 01.05 23:59 https://witchform.com/deposit_form/542963…RT해주신 분들 중 두 분께 원하시는 굿즈 두종을 보내드립니다",
Day2,N16,2sp,화산귀환,ddo_watzi,(아이소 N16) 자박자박,"1,786",46,38,10만,크리쳐 only 커미션을 열었읍니다...많관부 ^ㅁ^크리쳐 커미션 : 포스타입 포스트출처: zabakzabak.postype.com,
Day2,N17a,1sp,화산귀환,_cerealbox,신월,"9,082",105,136,4만,웹발행 했습니다. 감사합니다~~https://posty.pe/bsgtos신월@_cerealBox·2023년 1월 31일RT) 아이소에 나온 당청 신간 통판 진행합니다. (~2/10 or 재고 소진시까지)통판 종료 후 웹발행 예정이오니 구매에 참고 부탁드립니다. 통판폼 : https://witchform.com/deposit_form.php?idx=341302…,
Day2,N17b,1sp,화산귀환,michyeotta2,아이소/N17b 따,151,5,6,164,당보청명 / 사람은 각자 좋아하는 부추볶음이 있다이번 아이소에서 배포할 예정인 배포본 샘플입니다~20p 짧은 카피본이고 소량일 거 같아요! 이번엔 제가 직접 참가하긴 어려운 일정이라ㅜㅜ 양해 부탁드립니다! 본문 전체는 행사일 이후에 웹공개할게요~당보청명 / 사람은 각자 좋아하는 부추볶음이 있다 : 포스타입 포스트,
Day2,N18,2sp,화산귀환,sandoldob,산돌돕,"1,907",필요한 게 있으면 말하고 가시오,출처: spinspin.net,8.1천, 질문 및 리퀘박스 링크 : http://spinspin.net/sandoldob,
Day2,N2,2sp,화산귀환,ham_MXTX,《아이소 N2》 ham,"9,027",15,2,2.7천,2024년 1월 21일 일요일 [아이소] 현장수령 선입급 폼1월 7일 일요일~1월 13일 토요일상품: 필연적 연애 사용법 및 도장꾹 스챔프 도장witchform.com1월 21일 아이소 현장수령 선입금 | WitchForm - 우리끼리 사고파는 창작마켓우리끼리 사고파는 창작마켓,
Day2,N20,2sp,화산귀환,hwasanhae,N20) 환해,"2,454",1,11,21,,
Day2,N21a,1sp,화산귀환,seomseojumin,아이소N21a 섬서주민,346,2,10,4.1천,main푸슝- http://pushoong.com/ask/9490025436,
Day2,N21b,1sp,화산귀환,,,,,,,,
Day2,N22,2sp,화산귀환,jongjadosa,종자,"1,575",메인트용,1,9,,
Day2,N23,2sp,화산귀환,gangja_2cha,(N23)강정,"6,323",98,92,1만,1월 아이소 N23▼회지 샘플 보러가기 귀환하기 좋은 날 https://posty.pe/59hafv도열병 https://posty.pe/qszvdc선입금은 오후 2시까지 확인합니다 엽서 외 굿즈들 소량 현장 판매 합니다,
Day2,N3,2sp,화산귀환 ,HSGH_Cndi,별사탕가루 II 아이소 N3,87,4,1,2천,,
Day2,N5,4sp,화산귀환,HS_DDAE,"ㄸHㄸH(디페 M12, 아이소 N5)","9,377",68,67,2만,"RT=1디페/아이소 돌발본<잠깐 휴전! 너 나중에 보자>백 년 전 화산제일검 매화검존과 당시의 종남제일검 이야기.천하제일의 악우가, 미워도 실력은 믿을 수밖에 없는 전우가 되는 상황. 일단 마교부터 잡고 다시 싸웁시다.역시 같은 폼에서 선입금 받습니다. 베이스가 된 썰은 타래로.ㄸHㄸH(디페 M12, 아이소 N5)@HS_DDAE·1월 6일RT=디페 M12, 아이소 N5때때 부스 최종 인포입니다.회지 21종(신간 3종+구간 18종) 외 소소한 굿즈들이 있습니다. 구간의 경우 현장 판매분은 소량만 가져가니 선입금 추천드립니다!더 보기",
Day2,N6,4sp,화산귀환,sagal_hwa,M12/N5 사갈,1만,393,133,6.3만,"1월 디페스타, 아이소 회지 및 굿즈 선입금 폼RT추첨 한 분께 재록본 화산야담을 보내드립니다.: 2024.01.03(수) 16:00 ~ 2024.01.14(일) 23:59 까지: https://witchform.com/deposit_form.php?idx=545595…상세정보 및 샘플은 페이지 내에서 확인 가능합니다.",
Day2,N7,2sp,화산귀환,,,,,,,,
Day2,N9,4sp,화산귀환,,,,,,,,
Day2,O1,4sp,천마돌,hwasanBlossom,아0i소 O1 : 사천당가의 개,"2,900",나 국궁 안간지 너무 오래돼서 허리묶는법 화살잡는법 다까먹었는데 우짬? 이사와서 아는사람 하나도없는데 쭈뼛..쭈뼛.....,1,135,,
Day2,O10,2sp,화산귀환,hina_panso,히나(존),"4,747",요,14,588,새해복많이받으,
Day2,O11,2sp,화산귀환,agiggonmu,아이소 O11 아꼰,"2,223",1,6,16,페잉: https://peing.net/ja/agiggonmu포스타입 : https://agiggonmu.postype.com,
Day2,O12,2sp,화산귀환,jahaehwasan,,0,0,0,0,,
Day2,O13,2sp,"화산귀환, 진혼기",ddeack14,(아이소 O13) 떼엑 | ᐕ)ﾉ,"2,446",138,76,1.3만,[RT감사합니다♥︎] 1.21(일) 아이소 최종인포부스오픈시각 : 11시뽑기진행 : 1시<2관 O13> 에서 밥님과 함께합니다.자세한 사항은 인포 내에서 확인 가능하며 행사 당일 공지는 타래로 합니다. 전부 현장판매로 진행되며 준비된 굿즈의 수량이 많지 않습니다.  행사날 뵙겠습니다,
Day2,O14,2sp,화산귀환,h0ozzzzi,아이소 O14 호찌,305,81,21,4.8천,#RT오늘 자정부터 약 일주일 간 1월 아이소 선입금 및 통판 폼을 받습니다.기간 :: 12/26 00:01~1/2 23:59RT 추첨 한 분께 굿즈 2종을 드립니다.RT 이벤트 당첨자 및 추후 공지는 타래로 업로드 됩니다. 감사합니다.,
Day2,O15,2sp,화산귀환,plum_7896,아이소O15선입금매실장아찌,84,126,33,1만,"RT) 아이소 레진 책갈피 키링, 회지 선입금 및 통판 폼입니다 행사 종료 후 추첨 한분 책갈피 보내드려용  기간 : 12월 13일 오후 8시~ 1월 12일  선착, 럭키넘버, 구매왕 특전이 준비되어 있슴니다 많관부https://witchform.com/deposit_form.php?idx=532231…",
Day2,O16,2sp,화산귀환,floweriver95,1아이소 O16 / 화가람,167,7,10,688,[𝓜𝓪𝓲𝓷 𝓣𝔀𝓲𝓽]‧*˚̩͙*‧₊̊‧*˚̩͙̩͙*‧₊̊‧*˚̩͙*‧₊̥‧*˚̩͙*‧₊̊‧*˚̩͙̩͙*‧₊̊‧*˚̩͙*‧₊̊‧*˚̩͙*‧₊̊‧*‧*˚̩͙*‧₊̊‧*˚̩͙̩͙*‧₊̊‧*˚̩͙*‧₊̥‧*˚̩͙*‧,
Day2,O18,2sp,화산귀환,,,,,,,,
Day2,O20,2sp,화산귀환,rabbit_ryang,아이소O20｜노량,188,3,1,4,,
Day2,O22,2sp,화산귀환,qakmuscari,당근 in 아이소 O22,189,1,2,1.8천,,
Day2,O23,2sp,화산귀환,Baloo737582,O23 / 발루,565,51,22,8.4천,[RT 감사합니다 ]24년 1월 아이소 [당보야 그렇게 됐다] O23 인포 입니다. 당보청명 신간 구간은1월 14일까지 선입금 진행중입니다.<신간 : Farero / 구간 : 눈먼 사랑 선입금 폼>https://witchform.com/deposit_form.php?idx=540129…<신간 : 연목토이 선입금 폼>,
Day2,O2a,1sp,화산귀환,hwasan_mint_,(아이소 O2a~O1) 화산파제자,"1,686",213,72,1.5만,"[Rt]1월 아이소 화산귀환/천마돌 선입금&통판폼기간: 23.12.18 00:00~24.01.07.23:59Rt추첨 한분 원하시는 굿즈 하나 드립니다!회지, 굿즈 선입금 폼 >> https://witchform.com/deposit_form/536183…캡모자, 족자봉 선입금 폼 >> https://witchform.com/deposit_form.php?idx=525926…상세 인포>>더 보기",
Day2,O2b,1sp,화산귀환,Do_ri_4238,덕질계// 도리,219,• 이별은 블언블,1,1,"내스급[현윶/태윶/현윶태]• 끄적거리는 글 /썰 • SD, 그림그리기• 구체관절인형오너[피스,성현제,한유진 구현완료]• 구현 구관 사진 위주• ,요정 / 성인위주",
Day2,O4,4sp,화산귀환,blossnowing,연화 (아이소 O4),"1,129",548,98,1.8만,"#RT=  행사 종료 후, 리트윗 추첨 한 분에게 머리끈을 랜덤으로 발송해 드립니다!-1 아이소 : 아아─, 이것이 『소설』이라는 것이다, O4 부스 화산귀환 머리끈 선입금 폼을 열었습니다! 01/04 20:30 ~ 01/12 23:59자세한 내용은 폼 내 안내사항을 참고해 주세요.》 https://witchform.com/deposit_form/546877…",
Day2,O5,2sp,화산귀환,Erun_hg,압쥬,354,2,3,815,"유,,유행인듯해내 트리를 꾸며줘!",
Day2,O6,4sp,화산귀환,dpthf_501,,0,0,0,0,,
Day2,O7,2sp,"터닝, 화산귀환, 내가키운S급들, 패션",nokhwang_read,ㅣ아이소 O7 l 녹황,150,1,1,2.9천,,
Day2,O8a,1sp,화산귀환,185cm_158cm,(O8a) 물개,"2,849",197,214,2.5만,아이소 인포... (이런걸 인포라고 해도 되나)나눔부스입니다..판매는 다음 언젠가의 행사부터 해볼 예정입니다행사때 지나가며 한 번씩 보고가세요~ ,
Day2,O8b,1sp,화산귀환,Zzrdla,아이소 O8b 미노,137,14,9,963,1월 21(일) 아이소 최종 인포입니다.[O8b] 연상이 취향인데 이젠 없어! -76세 당보-현장판매 재고도 넉넉히 들고 갑니다. 행사장에서 뵈어요. 추가 사항은 타래로 안내 됩니다.,
Day2,P1,4sp,화산귀환,2_p_r_c,메인트 선입금폼 알티 | 디페스타M21 아이소P1 元中 | 원중,518,37,16,6.2천,"[RT]01/05 23:00~01/11 23:00까지 진행되는 아이소/디페스타 양일 행사 화산귀환 회지 현장수령 선입금 폼입니다.현장판매는 극소량만 가져가거나, 진행되지 않을 수 있으니 선입금을 추천드립니다.감사합니다.witchform.com1.20~1.21 1월 디페스타/ 아이소 현장수령 선입금폼 | WitchForm - 우리끼리 사고파는 창작마켓우리끼리 사고파는 창작마켓",
Day2,P10,2sp,화산귀환,slkk_h,토M9/일P10@술꽃,965,98,81,1.4만,1월 디페/아이소 일소청명 쁘띠존 인포현장판매only화산귀환 일청 신간3종/굿즈 나옵니다회지 샘플 및 추가사항 등은 타래로 잇습니다다음 미디어는 민감한 콘텐츠를 포함할 수 있습니다. 설정 변경보기,
Day2,P11,2sp,화산귀환,gsjajwhha,아이소 P11 커피,461,7,6,2.2천,어쩌다 보니 냠마님이랑 임마님 부스에 숟가락 얹게 되었습니다! 회지 구매 시 신분증 + 성인인증 팔찌 전부 확인할 테니 구매 원하시는 분들은 신분증 꼭 부탁드립니다. 성인본인만큼 미성년자 대리구매를 막기 위해 1인 1권 제한 있을 예정입니다. 행사 당일에 뵙겠습니다.P11 냠마@nyamma4·1월 5일[RT] 1월 21일 아이소 P11 일청 쁘띠존에 위치한 '너희는 사랑을 해. 난 받아적을테니' 최종인포입니다!· 선입금 수령시 큐알코드를 보여주셔야 수령이 가능함을 미리 말씀드립니다.· 일청 돌발본이 추가될 수 있습니다…………. (가능성 낮음)잘 부탁드립니다.더 보기,
Day2,P12,2sp,,,,,,,,,
Day2,P13,2sp,화산귀환,nazami_art,나자미,1.3만,1,1.5천,3천,#점소이_일기#화산귀환,
Day2,P14a,1sp,,,,,,,,,
Day2,P15,2sp,화산귀환,gyulgyul_1010,P15 귤뽕,110,73,17,4.5천,[RT]RT 추첨 한 분 원하시는 코롯토 하나 보내드립니다.1월 21일 아이소 현장수령 선입금 폼입니다.12.22~01.07:https://posty.pe/mc2cxbwitchform.com1월 아이소 현장수령 선입금 폼 | WitchForm - 우리끼리 사고파는 창작마켓우리끼리 사고파는 창작마켓,
Day2,P19,2sp,화산귀환,byeokrang,P19벽랑(碧浪),"1,033",60,32,1만,[RT] 24년 아이소 회지 선입금폼 연리진경(連理眞經)#백천청명 #백청R19 | 소설 | A5 | 무선제본 | 70p (삽화 3p)소설 : 벽랑 (@ byeokrang) / 삽화 : 자배 (@ zabae_in)https://witchform.com/deposit_form.php?idx=549178…타래로 스토리 요약본 첨부합니다 :),
Day2,P2,2sp,화산귀환,hzmlg_,(P2)Malzi,"3,359",42,36,1만,[RT=]2024년 1월 아이소에 나올 백천청명 신간 '사랑하니까(BCSILY) 의 현장수령/통신판매 선입금폼입니다.스토리: Malzi (@ hzmlg) 그림: Z ( @ sanne_at)입금폼: https://witchform.com/deposit_form.php?idx=545783…샘플: https://malkojji.postype.com/post/15937538,
Day2,P20,4sp,화산귀환,soyel_OD,소옐 ̯̣̮͓̯̣̮͓̩̪̫̯̣̮͓̯̣̮͓̩̪̫P20,"1,545",68,93,1.6만,"#화산귀환_트친소다먹습니다.공개적으로 저를 설명할 말이 없습니다트친들은 잘맞을 듯한 사람에게 저를 소개해주세요탐넘위주,흔적주심 제가 찾아갈게요.",
Day2,P22,2sp,화산귀환,Dawn_light____,P22 여명 與明,"5,701",79,54,1만,Rt= 1월 아이소에서 판매예정인 육검일권 경단인형 선입금 및 통판폼입니다! 해외배송상품이기에 당일 선입금 수령이 어려울 수 있으니(해당 경우 통판 전환) 참고하여 구매 부탁드립니다. 감사합니다!~2023.12.18 23:59까지,
Day2,P23,2sp,화산귀환,hwa_jinjin,아2소P23 /화진 ⍤⃝,"2,942",158,99,2.7만,"2024.1 아이소 현장수령 / 통신판매 선입금 페이지백청/백천청명p23/영양소불균형아크릴굿즈,복숭아도사육성일지 선입금폼https://witchform.com/deposit_form.php?idx=546358…19)봄비에옷젖는줄모른다https://witchform.com/deposit_form.php?idx=546386…",
Day2,P3a,1sp,화산귀환,yojuuuuuuu,아이소P3a 요주 님이 재게시함,322,1.1천,2.7천,12만,2023년 11월 24일#광마회귀 검마,
Day2,P3b,1sp,화산귀환,Oo_goong,낮궁,269,보기,2,67,애기라 손이랑 발 같이 나감,
Day2,P4,2sp,화산귀환,00g_00g,아이소P4ㅣ빵쥐(부스선입금&공지),451,371,216,3.1만,<1월 아이소 통판&선입금폼>화산귀환 살랑살랑 아크릴 스탠드RT 추첨으로 원하시는 스탠드 하나 드려요~1월3일-1월7일트윗 타래의 설명 확인해주세요!https://witchform.com/deposit_form/546321…,
Day2,P5,2sp,화산귀환,,,,,,,,
Day2,P6,2sp,화산귀환,shinsehee_,천하 님이 재게시함,428,126,358,1.2만,9시간청명아 잠들면 안된다 ...진실놀이하자 ...,
Day2,P7,2sp,화산귀환,jikajikabi,지카비(1월아이소부스참가),780,52,27,7.4천,[1아이소/선입금/일소청명/쁘띠존] 수련샘플 페이지 : https://posty.pe/qvpsds판매 폼 : https://witchform.com/payform/?uuid=WRUPQMHPPY…1월 아이소에 일소청명 회지 들고 갑니다. 선입금만 받습니다!행사에 오시기전 반드시 윗치폼 현장수령 앱을 깔아주세요! 그걸로 QR코드 스캔 후 현장수령이 가능합니다,
Day2,P8,2sp,,,,,,,,,
Day2,P9,2sp,화산귀환,gimhwadeog2723,김화덕(金火德),"5,233",1,2,1.7천,마지막까지 밝아야 할 사람 족자봉 재판 문의가 많이 와서...투표로 수량 한번 확인해보겠습니다....!1월 아이소 끝나고 통판으로 구매 생각 있으신 분 몇분정도 계실까요 ...?투표부탁드립니다!구매 원함결과 확인92표·,
Day2,Q1,4sp,화산귀환,YONAR_CHAN,M21 / Q1 찬 ٩(　ᐕ)و,"6,684",248,174,2.2만,"RT=[디페스타/아이소 통합 인포]디페 부스 위치 : M21 / 아이소 부스 위치 : Q1현장판매만 진행하며, 일반 입장 시각인 11:00AM부터 판매 시작합니다.코롯토와 포토액자 아크릴은 타래로 참고용 실물 이미지 공개 예정입니다.#화산귀환 #디페스타 #아이소",
Day2,Q10,4sp,화산귀환,shrimp_tem_ooo,새우튀김_ | Q10,536,21,30,1천,아이소 가시는 분!!!! 여기에 멘션 남기세요!!!! 간식 드릴게요!!!!!!,
Day2,Q11,2sp,"화산귀환, 이합화타적백묘사존",ch_monkey_19,Q11뽁숭,"1,212",145,49,8천,"rt : 1월 아이소 화산귀환, 전독시 비공식 굿즈 현장수령 선입금 폼입니다!2023-12-27 20시 00분 ~ 2024-01-03 23시 59분https://witchform.com/deposit_form.php?idx=541800…자세한 내용은 링크를 통해 확인해주세요!행사를 마친 후 rt추첨을 통해서 원하시는 굿즈 2종을 보내드리겠습니다!",
Day2,Q12a,1sp,화산귀환,cookie_1017_,국히,393,46,4,5.9만,"여태 장터 서치만 했는데 올려 둡니다  누군가 보시고 제게 당보를 주지 않을가 하는 맘에... 화산귀환 당보 속성 비솜찌 님 소량복제 찌당보, 쟈무 님 소량복제 당뵤솜 구매합니다 ",
Day2,Q12b,1sp,화산귀환,bibi_lyb,(아이소Q12)비비,236,44,19,2.5천,rt) [그마없는 그마팀 최종 인포]rt추첨 1분께 원하시는 화산귀환 아크릴키링을 드립니다! 현장판매로 진행하며 스티커 무료배포합니다,
Day2,Q13,2sp,화산귀환,Say5andhit6,아이소Q13 | 3대제자리안,305,12,13,1.4천,2024년 1월 아이소 인포부스위치: Q 13아크릴 스탠드 많관부only 현장판매만 진행합니다ㅎㅎ,
Day2,Q14,2sp,화산귀환,sojang_o,Q14) 소1장,"1,801",5,2,2.2천, 아이소 부스 준비진행사항은 타래로 적겠습니다.:: 마우스패드https://twitter.com/sojang_o/status/1729784361438863633…:: 선입금Q14) 소1장@sojang_o·1월 3일RT 추첨 1분 저주련주 보내드립니다1아이소 현장수령 선입금 1.3(수) 21:00 ~ 1.6(토) 23:59 https://witchform.com/deposit_form.php?idx=546094…,
Day2,Q15,2sp,화산귀환,vol__cano,❬Q15❭ 만인방도ㅣ볼,375,8,1,9,[메인트]화귀 성향표 or 자기소개표 갱신. ,
Day2,Q16a,1sp,화산귀환,winter_981215,겨울,233,,서클에 올리는거 : 사담...사적인 내용...별거없음,1천,서클 IN*멘션주세용서클 OUT,
Day2,Q16b,1sp,화산귀환,LovelyMix_,디페-토/L7bLovely Mix,"3,212",60,13,1.4만,[RT]에린문 인포 + 선입금(~10/19) + 통판마비노기 온리전  나오 모리안 톨비쉬 알터 베인 케흘렌 라데카 이웨카...귀걸이 / 목걸이 /  초커 / 팔찌 / 비녀 http://bit.ly/46zkYM7 클릭귀찌 무료 변경,
Day2,Q17,2sp,화산귀환,Chail_12,차일,"6,269",174,518,3.6만,당청만화 <월삭춘화몽> 22p조심하세요! 1. 춘화집 2. 달이 뜨지않는 밤 3. 서로를 향한 간절한 마음1페이지부터 전체보기 타래에 주소있어요새해복많이받으세요!!!!,
Day2,Q19,2sp,화산귀환,cm_ackgae,,0,0,0,0,,
Day2,Q2,2sp,화산귀환,daisk_ghkrnl,,0,0,0,0,,
Day2,Q20a,1sp,화산귀환,Esak_5d6q,(Q20a)이삭,218,12,7,1.4천,"RT1월 21일 아이소 Q20a-강호한정 인포입니다!당일 부스에는 제가 상주하며, 이외에 백선님 (@cheong_nyang)이 종종 계실 예정입니다. 견군남대는 현장분 10권 이내 예정, 포토카드와 스티커는 모두 종류별 8장씩 판매합니다. (타래에 계속)",
Day2,Q20b,1sp,화산귀환,C_C_K_O,싴케 님이 재게시함,66,2.7만,1.5만,132만,2023년 11월 24일아임 유얼 화덕말로 マロ@marlowe_316·2023년 11월 23일아 갖고 싶어,
